time,price,sma,rsi,macd,macdSignal,adx,Middle bband,Lower bband,Upper bband,Parabolic sar,ema
2020-07-09- 12:00:00,114.57,114.62999999999994,39.9867851996249,0.06660754689227133,0.064939220798181,36.903330634532416,145.82000000000005,145.61151339033947,146.02848660966063,114.2571920784169,114.61817905067704
2020-07-09- 12:05:00,114.59,114.60999999999994,45.77082835731224,0.058389450077754645,0.06362926665409573,38.791191770552906,145.82333333333338,145.60772051220604,146.03894615446072,114.29336055371189,114.60408952533852
2020-07-09- 12:10:00,114.7,114.61999999999993,69.79096377670024,0.05850610601767414,0.0626046345268114,30.10056061073752,145.93333333333337,145.80235411624253,146.0643125504242,114.32735892048917,114.65204476266926
2020-07-09- 12:15:00,114.7,114.66333333333326,69.79096377670024,0.05658267083222768,0.06140024178789466,27.33874818674005,146.3666666666667,145.25739262990737,147.47594070342603,114.35931738525983,114.67602238133463
2020-07-09- 12:20:00,115.05,114.81666666666659,92.7574158354855,0.07731399397232508,0.06458299222478074,44.277924428575574,146.91000000000005,145.59181943584483,148.22818056415528,114.38935834214423,114.86301119066732
2020-07-09- 12:25:00,115.03,114.92666666666658,87.0827243328105,0.0869469504329885,0.06905578386642229,55.57070858979926,147.38000000000002,147.03243705641015,147.7275629435899,114.43560325819413,114.94650559533366
2020-07-09- 12:30:00,115.04,115.03999999999992,87.6494104433927,0.0909978038153838,0.0734441878562146,67.5497826390848,147.4966666666667,147.37410149230126,147.61923184103213,114.47861103012055,114.99325279766683
2020-07-09- 12:35:00,115.31,115.1266666666666,95.55214427646386,0.1090142524921589,0.08055820078340345,73.75777015991223,147.46000000000004,147.39468027539053,147.52531972460955,114.5499221477109,115.15162639883341
2020-07-09- 12:40:00,115.25,115.19999999999993,78.75464633179091,0.11304168444209495,0.08705489751514175,78.25184094583335,147.50666666666672,147.42447448153962,147.58885885179382,114.61552837589403,115.2008131994167
2020-07-09- 12:45:00,115.4,115.31999999999994,87.19563681861392,0.12208395386412008,0.09406070878493741,83.41735786456597,147.75000000000003,147.06628465979188,148.43371534020818,114.67588610582251,115.30040659970835
2020-07-09- 12:50:00,115.34,115.32999999999993,70.41071101057548,0.11975847463368439,0.09920026195468681,86.86103581038772,147.96333333333337,147.38314179429005,148.54352487237668,114.75095635629849,115.32020329985417
2020-07-09- 12:55:00,115.18,115.3066666666666,39.7803042608331,0.10319355327233382,0.09999892021821621,62.534067208312585,148.12333333333336,147.96472830410414,148.28193836256258,114.81927028423162,115.25010164992709
2020-07-09- 13:00:00,115.3,115.27333333333326,59.56789468059932,0.09696899636709588,0.09939293544799215,51.566551530969484,148.01333333333335,147.8457359328083,148.1809307338584,114.88143595865077,115.27505082496354
2020-07-09- 13:05:00,115.28,115.25333333333326,55.046003011798796,0.08818979237416613,0.09715230683322694,35.3245163077407,148.10666666666668,147.70356756139273,148.50976577194064,114.9380067223722,115.27752541248176
2020-07-09- 13:10:00,115.38,115.31999999999992,71.35477842231555,0.08623459684466184,0.09496876483551392,30.715087962833696,148.06000000000003,147.60745166030645,148.5125483396936,114.9894861173587,115.32876270624088
2020-07-09- 13:15:00,115.32,115.32666666666658,53.791389690815485,0.07789708878354418,0.09155442962511998,34.39575394303012,147.93333333333337,147.22956569508383,148.6371009715829,115.03633236679642,115.32438135312043
2020-07-09- 13:20:00,115.37,115.35666666666657,64.66359468853241,0.07316566591312323,0.08787667688272063,36.84953126316108,147.6766666666667,147.35238969352014,148.00094363981327,115.07896245378474,115.34719067656022
2020-07-09- 13:25:00,115.37,115.35333333333324,64.66359468853241,0.06755043322358745,0.083811428150894,46.55331218662594,147.5066666666667,147.32605043823267,147.6872828951007,115.11775583294411,115.35859533828011
2020-07-09- 13:30:00,115.65,115.46333333333325,91.0870059855497,0.08069082083052592,0.08318730668682038,61.92153336552038,147.5166666666667,147.33095482366244,147.70237850967098,115.8,115.50429766914006
2020-07-09- 13:35:00,114.54,115.1866666666666,16.72381308262179,0.010682671791315101,0.06868637970771932,60.113111644360686,147.5466666666667,147.29350883326651,147.7998245000669,113.96,115.02214883457003
2020-07-09- 13:40:00,114.13,114.77333333333326,11.515174182185122,-0.06379047490257506,0.04219100878566044,58.90749716358755,147.60333333333338,147.46638241043084,147.74028425623592,113.96,114.57607441728501
2020-07-09- 13:45:00,114.41,114.35999999999991,32.91759889298324,-0.09147654666170979,0.01545749769618639,58.58269335583798,147.71333333333337,147.45137489776295,147.9752917689038,113.96,114.4930372086425
2020-07-09- 13:50:00,115.17,114.56999999999992,66.20166221924028,-0.05460407947201418,0.001445182262546276,48.87107702292025,147.78000000000006,147.46844476189213,148.091555238108,113.9786,114.83151860432125
2020-07-09- 13:55:00,115.3,114.95999999999992,70.01848763843302,-0.019581888946433423,-0.002760231979249664,48.47523245205298,147.84000000000006,147.6976389576371,147.982361042363,113.99,115.06575930216061
2020-07-09- 14:00:00,115.49,115.31999999999992,75.96818673808346,0.01712782238909938,0.0012173788944201446,53.40921949647625,147.8133333333334,147.68134006854214,147.94532659812464,114.00829999999999,115.2778796510803
2020-07-09- 14:05:00,115.41,115.3999999999999,67.50723130260162,0.03523155301542147,0.008020213718620408,57.37306140793717,147.7133333333334,147.5457359330254,147.88093073364138,114.026417,115.34393982554015
2020-07-09- 14:10:00,115.02,115.30666666666656,37.20576038142184,0.019274809820245764,0.01027113293894548,52.031939042529324,147.6333333333334,147.38388950817452,147.8827771584923,114.04435283,115.18196991277007
2020-07-09- 14:15:00,113.93,114.78666666666656,12.910731614932397,-0.06641551894308861,-0.0050661974374613394,59.90142738954208,147.57000000000008,147.4706689054005,147.66933109459967,115.82,114.55598495638503
2020-07-09- 14:20:00,114.43,114.45999999999988,39.909665694742344,-0.08635135859269383,-0.02132322966850784,65.14775295421725,147.5300000000001,147.41569048013528,147.6443095198649,115.79839999999999,114.49299247819252
2020-07-09- 14:25:00,114.68,114.34666666666656,51.24559439780938,-0.07942532627345145,-0.03294364898949656,49.66765843418498,147.54666666666677,147.4404174852641,147.65291584806943,115.77701599999999,114.58649623909626
2020-07-09- 14:30:00,114.85,114.65333333333324,59.113096666866724,-0.060527840857417914,-0.03846048736308083,39.34759542083013,147.46000000000006,147.2942692956606,147.62573070433953,115.75584583999999,114.71824811954812
2020-07-09- 14:35:00,113.77,114.43333333333322,23.293397245353304,-0.11986786016970541,-0.05474196192440575,49.16101961529714,147.4733333333334,147.2972020699903,147.64946459667647,115.73488738159999,114.24412405977407
2020-07-09- 14:40:00,112.72,113.7799999999999,12.365899283835219,-0.22661751868565716,-0.08911707327665604,61.92586643730874,147.4733333333334,147.2972020699903,147.64946459667647,115.71413850778399,113.48206202988703
2020-07-09- 14:45:00,112.41,112.96666666666657,10.23874787559992,-0.31032054117271457,-0.13335776685586775,70.82035015976271,147.49333333333337,147.3729635339092,147.61370313275754,115.6500557376283,112.94603101494351
2020-07-09- 14:50:00,112.79,112.63999999999992,31.80740391663995,-0.3288149904617086,-0.1724492115770359,77.54793123743345,147.50666666666672,147.3697157438173,147.64361758951614,115.55165406549946,112.86801550747177
2020-07-09- 14:55:00,110.89,112.02999999999992,11.350995305086132,-0.45965954288398336,-0.2298912778384254,83.84083080125124,147.37333333333336,147.03457743994784,147.7120892267189,115.41358790287948,111.87900775373589
2020-07-09- 15:00:00,110.32,111.33333333333326,8.803246791153253,-0.5690304177983307,-0.29771910583040645,88.42613951223679,147.36000000000004,147.02493781713414,147.69506218286594,115.1829085077355,111.09950387686794
2020-07-09- 15:05:00,111.549,110.9196666666666,47.16060741784957,-0.5375213211932959,-0.34567954890298436,91.52559093964999,147.30333333333337,147.0858732482609,147.52079341840584,114.87793399727137,111.32425193843397
2020-07-09- 15:10:00,111.76,111.20966666666659,52.324598992243864,-0.483980417574827,-0.3733397226373529,75.83612446281249,147.30333333333337,147.0858732482609,147.52079341840584,114.53787861746237,111.54212596921698
2020-07-09- 15:15:00,109.97,111.09299999999992,23.321451828114167,-0.5545909197207948,-0.40958996205404125,76.40850711464103,147.1566666666667,146.78095992560822,147.53237340772517,114.22162711424001,110.75606298460849
2020-07-09- 15:20:00,110.98,110.90333333333325,47.80704791497309,-0.513040876869141,-0.4302801450170612,76.79009554919338,146.81000000000003,146.1351172943468,147.48488270565326,113.87269694510081,110.86803149230425
2020-07-09- 15:25:00,111.29,110.7466666666666,54.496803956832096,-0.44695953663790533,-0.43361602334123,60.828846461972496,146.49333333333337,145.86376558061582,147.12290108605092,113.55168118949275,111.07901574615212
2020-07-09- 15:30:00,111.56,111.2766666666666,61.02351542858493,-0.36972790121605215,-0.42083839891619446,42.21905632217453,146.3066666666667,146.1549359119556,146.4583974213778,113.25634669433333,111.31950787307606
2020-07-09- 15:35:00,111.73,111.5266666666666,65.67356545163643,-0.29463604196523363,-0.3955979275260023,39.341035121145275,146.29333333333335,146.1525419203765,146.4341247462902,112.98463895878666,111.52475393653803
2020-07-09- 15:40:00,111.04,111.44333333333327,38.04184380233861,-0.2823230733312698,-0.3729429566870558,38.88296432149121,146.29333333333335,146.1525419203765,146.4341247462902,112.73466784208372,111.28237696826902
2020-07-09- 15:45:00,111.43,111.39999999999993,54.33230051588376,-0.23790092907364624,-0.3459345511643739,38.57758378838849,146.49,145.81927899511024,147.16072100488978,112.50469441471702,111.35618848413452
2020-07-09- 15:50:00,111.8,111.42333333333328,66.76694592616079,-0.1752333322862114,-0.31179430738874137,33.523881335774824,146.6866666666667,145.99667471844666,147.37665861488674,112.29311886153965,111.57809424206727
2020-07-09- 15:55:00,111.919,111.71633333333325,70.62555229650252,-0.1198629196214398,-0.27340802983528106,22.502892858716947,146.74333333333337,146.21309229824578,147.27357436842095,112.09846935261648,111.74854712103362
2020-07-09- 16:00:00,112.5,112.07299999999992,84.12463691364873,-0.03959818924816716,-0.22664606171785828,34.59943497854676,146.19333333333336,144.87128105677044,147.51538560989627,109.86,112.12427356051681
2020-07-09- 16:05:00,112.93,112.44966666666659,89.48772479946595,0.04398110131367616,-0.1725206291115514,47.333001586043544,145.60666666666668,144.51826314684462,146.69507018648875,109.8874,112.52713678025842
2020-07-09- 16:10:00,112.69,112.70666666666659,69.75806072222775,0.08107239163852853,-0.12180202496153539,57.549266985843246,145.25333333333336,145.0930557971439,145.4136108695228,109.949452,112.60856839012921
2020-07-09- 16:15:00,113.26,112.95999999999992,83.06187941946317,0.14168555222364887,-0.06910450952449854,65.69470224077683,145.14000000000001,144.86239116298574,145.41760883701428,110.04606844,112.9342841950646
2020-07-09- 16:20:00,113.22,113.05666666666657,79.38579178385952,0.17399727150706212,-0.0204841533181864,72.02082602419036,145.31000000000003,144.7547823252114,145.86521767478865,110.1766257024,113.0771420975323
2020-07-09- 16:25:00,112.9,113.1266666666666,51.849315037947505,0.16743328260787393,0.017099333867025668,51.95047248208613,145.49,144.7366961659379,146.24330383406212,110.33779441728001,112.98857104876615
2020-07-09- 16:30:00,112.89,113.00333333333326,51.019759852911875,0.1567054170038631,0.04502055049439316,38.57023678734997,145.9,145.44539394372362,146.3546060562764,110.49090469641601,112.93928552438308
2020-07-09- 16:35:00,112.98,112.92333333333325,59.7199052508512,0.15044159376006405,0.06610475914752734,27.648780105365685,146.04999999999998,145.75560797151255,146.34439202848742,110.6363594615952,112.95964276219155
2020-07-09- 16:40:00,113.18,113.01666666666658,74.69978999494276,0.1548511598727771,0.08385403929257729,28.8704336823405,146.01999999999998,145.64334808320558,146.39665191679438,110.77454148851544,113.06982138109578
2020-07-09- 16:45:00,113.78,113.31333333333323,90.53673630162831,0.19348476629318156,0.10578018469269815,44.8379041088971,145.89666666666665,145.60348488801648,146.1898484453168,110.90581441408966,113.42491069054789
2020-07-09- 16:50:00,113.74,113.56666666666656,85.2033390476957,0.20956039560256556,0.12653622687467164,56.599811446168644,145.89333333333332,145.6093928078741,146.17727385879255,111.08426554924428,113.58245534527394
2020-07-09- 16:55:00,113.77,113.76333333333322,86.12299893075745,0.21502690734968155,0.14423436296967362,50.99680816345091,146.20666666666665,145.47740524440854,146.93592808892475,111.28626696079718,113.67622767263697
2020-07-09- 17:00:00,114.17,113.89333333333322,93.81337286647596,0.23862360628241674,0.16311221163222225,60.48447722124555,146.48666666666665,145.9251607551623,147.048172578171,111.47412827354138,113.92311383631849
2020-07-09- 17:05:00,114.34,114.0933333333332,95.42845612935355,0.25761891733105813,0.18201355277198944,66.80958992644196,146.7533333333333,146.55851147794422,146.94815518872238,111.71699801165808,114.13155691815925
2020-07-09- 17:10:00,114.66,114.38999999999987,97.36830744171198,0.2831929624714036,0.20224943471187226,74.01234689961449,146.8233333333333,146.60587324806008,147.0407934186065,111.94043817072543,114.39577845907962
2020-07-09- 17:15:00,114.6,114.53333333333319,86.98699182872404,0.2862393695305485,0.2190474216756075,79.64112193043002,146.8233333333333,146.60587324806008,147.0407934186065,112.19419873536015,114.49788922953981
2020-07-09- 17:20:00,114.38,114.54666666666651,54.832786536984365,0.26341557350859546,0.22792105204220509,54.431421250526306,146.89666666666665,146.53691366528628,147.25641966804702,112.46577886182413,114.4389446147699
2020-07-09- 17:25:00,114.34,114.43999999999984,49.811220056379376,0.23665408130584353,0.22966765789493276,38.17542659738144,146.73999999999998,146.18406235381093,147.29593764618903,112.71020097564173,114.38947230738495
2020-07-09- 17:30:00,114.36,114.35999999999984,53.036869740142755,0.2123186007516864,0.2261978464662835,27.33809682861819,146.64,145.97286683005993,147.30713316994004,112.93018087807755,114.37473615369248
2020-07-09- 17:35:00,114.32,114.33999999999985,44.46376631465774,0.18630914429290613,0.21822010603160802,28.128408910165884,146.44999999999996,146.31047700387913,146.5895229961208,113.1281627902698,114.34736807684624
2020-07-09- 17:40:00,113.98,114.21999999999984,14.526067343256852,0.13957440305789248,0.2024909654368649,41.034488573633894,146.55666666666664,146.23736186663822,146.87597146669506,113.30634651124282,114.16368403842313
2020-07-09- 17:45:00,114.03,114.10999999999983,25.579276860111737,0.10746438008926873,0.18348564836734566,52.53544111177385,146.58999999999995,146.34288329382153,146.83711670617836,113.46671186011854,114.09684201921156
2020-07-09- 17:50:00,113.73,113.91333333333317,11.82118449313506,0.06214532633764236,0.159217583961405,63.178638943403314,146.55999999999997,146.2766862755909,146.84331372440906,114.91,113.91342100960578
2020-07-09- 17:55:00,113.7,113.81999999999982,10.938662682346791,0.028144057583574522,0.1330028786858389,72.10601951744447,146.55666666666664,146.2827648193474,146.8305685139859,114.8967,113.8067105048029
2020-07-09- 18:00:00,113.88,113.76999999999983,46.7305783306578,0.017112656520353653,0.10982483425274185,53.958633095935966,146.81999999999996,146.1512698602857,147.48873013971422,114.86656599999999,113.84335525240144
2020-07-09- 18:05:00,114.24,113.93999999999983,75.84852193352837,0.03388301115325021,0.09463646963284353,49.55757223384629,147.23,146.46947386649992,147.99052613350005,114.83703467999999,114.04167762620071
2020-07-09- 18:10:00,114.47,114.19666666666649,84.15091772170268,0.05948801339360443,0.08760677838499571,49.00592554439883,147.74666666666664,146.89229230181354,148.60104103151974,114.80809398639998,114.25583881310035
2020-07-09- 18:15:00,115.02,114.57666666666648,92.90254197945427,0.11191222808533041,0.09246786832506265,59.331910092230316,148.117,147.49627569210372,148.73772430789626,113.39,114.63791940655017
2020-07-09- 18:20:00,114.97,114.81999999999982,86.39702373519967,0.13916877183680754,0.10180804902741163,66.31384229137963,148.36366666666666,148.26513974000855,148.46219359332477,113.407,114.80395970327508
2020-07-09- 18:25:00,115.13,115.03999999999981,89.81905298020581,0.16328910330275903,0.1141042598824811,71.6204661507876,148.367,148.27700740921549,148.4569925907845,113.44086,114.96697985163755
2020-07-09- 18:30:00,115.12,115.07333333333315,87.74955049021747,0.17289687347084737,0.12586278260015435,65.95676574346788,148.41,148.25422238163497,148.56577761836502,113.4921342,115.04348992581878
2020-07-09- 18:35:00,114.91,115.05333333333316,50.84616362372072,0.15894995730896255,0.132480217541916,52.63786402048834,148.34333333333336,148.10990478199932,148.5767618846674,113.56044883199999,114.97674496290938
2020-07-09- 18:40:00,114.97,114.99999999999982,58.352579885618084,0.14843959514058724,0.13567209306165023,48.39442608883176,148.40333333333336,148.1439323144944,148.66273435217232,113.62603087871999,114.97337248145469
2020-07-09- 18:45:00,115.31,115.06333333333315,81.87712525961838,0.15969552447795365,0.14047677934491093,58.85952645578724,148.4666666666667,148.08149715172502,148.85183618160838,113.68898964357119,115.14168624072735
2020-07-09- 18:50:00,115.33,115.20333333333315,82.73748398506804,0.16301111816227376,0.1449836471083835,65.83626003375757,148.51333333333335,148.24187635957472,148.78479030709198,113.77954016139263,115.23584312036368
2020-07-09- 18:55:00,115.75,115.46333333333314,93.08231895298245,0.18833809458145367,0.15365453660299752,74.7737943953992,148.4666666666667,148.1507201174926,148.7826132158408,113.865563153323,115.49292156018184
2020-07-09- 19:00:00,116.12,115.73333333333314,96.13944328613677,0.2238665117263423,0.16769693162766647,81.84936048751379,148.24333333333337,147.92738678415927,148.55927988250747,113.98162936412362,115.80646078009093
2020-07-09- 19:05:00,115.97,115.94666666666649,75.7754891500005,0.22933849525838923,0.180025244353811,86.56640454892353,148.1533333333334,147.86939280805356,148.43727385861322,114.13411530863496,115.88823039004546
2020-07-09- 19:10:00,116.49,116.19333333333316,88.4724650959528,0.26065463842877534,0.19615112316880387,90.38619093456471,148.12000000000003,147.9274729464057,148.31252705359438,114.27592723703052,116.18911519502274
2020-07-09- 19:15:00,116.22,116.2266666666665,62.825628618966356,0.25389159971427944,0.207699218477899,93.10644451771441,148.24333333333337,147.99820298314808,148.48846368351866,114.45385305806808,116.20455759751137
2020-07-09- 19:20:00,115.58,116.09666666666651,30.93788591382912,0.19699997253587753,0.2055593692894947,72.66185347417162,148.1966666666667,147.82957600311906,148.56375733021432,114.65330628284195,115.89227879875568
2020-07-09- 19:25:00,114.73,115.50999999999983,15.38315395499191,0.09470377439158995,0.18338825030991374,67.23629636737441,148.1166666666667,147.72702295517894,148.50631037815447,116.67,115.31113939937785
2020-07-09- 19:30:00,114.57,114.95999999999985,13.470841165981623,0.013202728625131499,0.1493511459729573,70.15816271220594,147.9666666666667,147.9048425459619,148.02849078737148,116.6502,114.94056969968892
2020-07-09- 19:35:00,114.92,114.73999999999985,38.54023196701244,-0.01695446315707727,0.11609002414695038,67.06166242183433,147.7466666666667,147.09831833803645,148.39501499529695,116.596796,114.93028484984447
2020-07-09- 19:40:00,115.17,114.88666666666653,53.099051118257194,-0.019127847042554436,0.08904644990904942,55.22787724173222,147.55000000000004,146.98833580643577,148.1116641935643,116.54446008,115.05014242492223
2020-07-09- 19:45:00,115.83,115.30666666666652,75.80004789163411,0.02522395491460827,0.07628195091016118,54.87104463177004,147.4366666666667,147.18245765441992,147.69087567891347,116.4931708784,115.4400712124611
2020-07-09- 19:50:00,115.8,115.59999999999985,73.37845874530642,0.05149910817138448,0.07132538236240585,54.633156225128594,147.3666666666667,146.93544102360215,147.79789230973125,116.44290746083199,115.62003560623054
2020-07-09- 19:55:00,115.62,115.74999999999984,56.99193319306961,0.054722957471255995,0.06800489738417588,41.84787905342199,147.07000000000005,146.1962342039645,147.9437657960356,116.39364931161535,115.62001780311527
2020-07-09- 20:00:00,115.6,115.67333333333318,54.94685515647064,0.053606244361901645,0.06512516677972104,38.218131037565605,146.69333333333338,146.14431400591664,147.24235266075013,116.34537632538304,115.61000890155763
2020-07-09- 20:05:00,115.4,115.53999999999985,35.72026044342606,0.03736340772201174,0.05957281496817918,27.19392556310301,146.4866666666667,146.42484254596192,146.5484907873715,116.29806879887538,115.50500445077881
2020-07-09- 20:10:00,115.12,115.37333333333318,20.590225552426755,0.006250997019805027,0.048908451378504345,27.18231058534292,146.51000000000008,146.38245915832752,146.63754084167263,116.25170742289787,115.31250222538941
2020-07-09- 20:15:00,115.25,115.2566666666665,38.67906361465587,-0.005549512485757191,0.038016858605652036,27.174567266836196,146.57000000000005,146.40916882662714,146.73083117337296,116.20627327443991,115.2812511126947
2020-07-09- 20:30:00,115.1,115.15666666666651,27.741766930903754,-0.023382343101005176,0.025737018264320594,27.16940505449838,146.44333333333338,145.9278831528703,146.95878351379648,116.1617478089511,115.19062555634736
2020-07-09- 20:35:00,115,115.1166666666665,21.626446628690644,-0.041156689981093564,0.012358276615237761,35.191930469574885,146.14000000000004,145.35158386643613,146.92841613356396,116.11811285277209,115.09531277817368
2020-07-09- 20:40:00,115.11,115.06999999999984,42.52965108053551,-0.043925903227616914,0.0011014406466668247,40.54028074629255,145.83333333333337,145.48296844463547,146.18369822203127,116.07535059571664,115.10265638908683
2020-07-09- 20:45:00,115.16,115.08999999999985,51.37252836383275,-0.04082783320258443,-0.0072844141231834265,28.5508219717845,145.86333333333334,145.42841316223485,146.29825350443184,116.03344358380231,115.13132819454341
2020-07-09- 20:55:00,115.11,115.12666666666651,41.739041761754535,-0.0408119124783326,-0.013989913794213263,24.809412025868085,146.15666666666667,145.470550382612,146.84278295072133,115.99237471212626,115.12066409727171
2020-07-09- 22:00:00,115.35,115.20666666666652,75.20978469274286,-0.022995899267385767,-0.015791110888847763,34.25218768303163,146.45000000000002,146.05267561570503,146.847324384295,115.95212721788374,115.23533204863585
2020-07-09- 22:10:00,115.35,115.26999999999985,75.20978469274286,-0.010484646153614108,-0.014729817941801032,42.222474932582564,146.65,146.47718024889215,146.82281975110786,115.91268467352607,115.29266602431792
2020-07-09- 22:15:00,115.35,115.34999999999984,75.20978469274286,-0.0018922950905704283,-0.012162313371554911,53.391781567035615,146.74,146.54747294640566,146.93252705359436,115.87403098005555,115.32133301215896
2020-07-09- 22:20:00,115.42,115.37333333333316,84.16487276773685,0.008613518689060129,-0.008007146959431902,60.83798599000431,146.95333333333335,146.52990814680925,147.37675851985745,115.83615036045444,115.37066650607949
2020-07-09- 22:30:00,115.4,115.38999999999983,72.88169924231795,0.01386560062303488,-0.0036325974429385456,66.57067754737518,147.07000000000002,146.72784993591569,147.41215006408436,115.79902735324535,115.38533325303975
2020-07-09- 22:45:00,115.37,115.39666666666649,55.99238904566084,0.014796779310415786,5.3277907732320745e-05,48.846389155611085,147.09,146.80109401810924,147.37890598189077,115.76264680618044,115.37766662651987
2020-07-09- 22:55:00,115.34,115.36999999999982,41.549588627329,0.012852451461597525,0.002613112618505362,36.18812192941131,147.25,146.54781294061246,147.95218705938754,115.72699387005683,115.35883331325994
2020-07-09- 23:00:00,115.33,115.34666666666648,36.803057664049234,0.010449690348721674,0.004180428164548625,31.85850079255398,147.51,146.6362342039228,148.38376579607717,115.69205399265569,115.34441665662996
2020-07-09- 23:10:00,115.3,115.32333333333315,24.30737162970445,0.00645984960439705,0.004636312452518309,40.58222232415003,147.75666666666666,147.54105384560683,147.9722794877265,115.65781291280257,115.32220832831499
2020-07-09- 23:25:00,115.57,115.39999999999982,86.44384233879696,0.02207474588020375,0.008123999138055397,51.50807025650122,147.91333333333333,147.4557066056052,148.37096006106145,115.62425665454651,115.44610416415749
2020-07-09- 23:35:00,115.92,115.59666666666651,94.77847081181909,0.05552814784358873,0.017604828879162066,64.00130735767829,147.74666666666664,147.0762770620702,148.41705627126308,113.98,115.68305208207875
2020-07-09- 23:40:00,115.97,115.81999999999982,95.38631317506334,0.07906489450860477,0.029896842005050606,73.52059475033934,147.59666666666664,146.72636659084793,148.46696674248534,113.99940000000001,115.82652604103937
2020-07-09- 23:45:00,115.95,115.94666666666649,89.15887955193386,0.09048429549297055,0.04201433270263459,76.5753010572697,146.85666666666665,145.605072128244,148.10826120508932,114.04141200000001,115.88826302051969
2020-07-09- 23:50:00,116,115.97333333333314,91.29104285908679,0.09832495099574601,0.05327645636125687,79.69394408006356,146.17333333333332,144.64630280910055,147.7003638575661,114.08258376,115.94413151025984
2020-07-09- 23:55:00,116.02,115.98999999999982,92.21026453264781,0.10149102509600993,0.06291937010820749,81.77303942859281,145.5,144.80544978604678,146.19455021395322,114.1229320848,115.98206575512992
2020-07-10- 08:00:00,114.34,115.45333333333315,6.4486430202362515,-0.01476689280710275,0.04738211752514544,83.77197481763491,144.89333333333332,143.84588139874043,145.9407852679262,116.1,115.16103287756496
2020-07-10- 08:05:00,114.25,114.86999999999982,6.00020320864762,-0.0969275091089088,0.018520192198334597,85.10459841032966,144.3733333333333,143.20687620940922,145.5397904572574,116.0786,114.70551643878248
2020-07-10- 08:10:00,114.4,114.32999999999981,19.921829634005718,-0.13742885456876763,-0.012669617155085848,79.56447891911942,144.04999999999998,143.68085684837484,144.41914315162512,116.057414,114.55275821939125
2020-07-10- 08:15:00,114.41,114.35333333333314,21.090500850402254,-0.15870140313400327,-0.04187597435086933,67.22054017854461,143.72999999999996,142.9091061783538,144.55089382164613,116.03643985999999,114.48137910969562
2020-07-10- 08:20:00,114.47,114.42666666666646,30.25173763033433,-0.16317303242450976,-0.06613538596559741,58.99124768482807,143.6566666666666,142.83102213743305,144.48231119590017,116.0156754614,114.4756895548478
2020-07-10- 08:40:00,114.03,114.30333333333313,13.285330758851366,-0.19062280443878876,-0.09103286966023569,62.0173699595129,143.49999999999997,143.05607808524658,143.94392191475336,115.99511870678599,114.2528447774239
2020-07-10- 09:00:00,114.04,114.1799999999998,14.91217346785095,-0.20148725937335143,-0.11312374760285884,66.95281441838739,143.69999999999996,143.50747294625447,143.89252705374545,115.97476751971813,114.14642238871195
2020-07-10- 09:05:00,113.75,113.93999999999978,8.211106692963225,-0.22157797725769512,-0.1348145935338261,71.86677872633031,143.67666666666665,143.4203682300158,143.93296510331749,115.93247216932376,113.94821119435598
2020-07-10- 09:10:00,113.83,113.87333333333312,22.602788845120024,-0.22175467271122784,-0.15220260936930646,75.14275493162559,143.43999999999997,142.79750486401983,144.0824951359801,115.86699800424405,113.88910559717799
2020-07-10- 09:15:00,113.85,113.80999999999979,26.900779237326987,-0.21292208176316763,-0.1643465038480787,59.11797007166436,143.23333333333332,142.8342232124111,143.63244345425554,115.80348806411673,113.86955279858898
2020-07-10- 09:25:00,114.17,113.9499999999998,68.66403893928928,-0.17794945073707424,-0.16706709322587782,51.95435939341286,143.1233333333333,142.97697001149285,143.26969665517376,115.74188342219323,114.0197763992945
2020-07-10- 10:20:00,114.18,114.06666666666648,69.48135158441457,-0.1481657721733285,-0.16328682901536795,48.47335308432747,143.21666666666664,143.09853303342337,143.33480029990992,115.68212691952743,114.09988819964725
2020-07-10- 10:55:00,114.5,114.28333333333315,86.44789190865593,-0.10161870945451312,-0.15095320510319699,57.68433235641794,143.21999999999997,143.1056904798169,143.33430952018304,115.62416311194161,114.29994409982362
2020-07-10- 11:00:00,114.85,114.5099999999998,92.91240808652253,-0.04357940460693044,-0.12947844500394368,67.8106566164768,143.27999999999997,143.1463337499604,143.41366625003954,115.56793821858336,114.5749720499118
2020-07-10- 11:05:00,115.02,114.7899999999998,94.74033675665527,0.0077312286553876675,-0.10203651027207741,75.7970939811308,143.31966666666665,143.1278310896368,143.5115022436965,115.51340007202586,114.7974860249559
2020-07-10- 11:10:00,115.03,114.96666666666647,94.85736444498332,0.041919210250071615,-0.07324536616764761,81.39525612591126,143.4563333333333,143.2454916345094,143.66717503215722,115.46049806986508,114.91374301247795
2020-07-10- 11:15:00,114.85,114.96666666666647,59.258041128095854,0.05067816530809921,-0.048460659872498243,63.46915902092095,143.47299999999996,143.29272613495016,143.65327386504975,115.40918312776913,114.88187150623898
2020-07-10- 11:20:00,114.87,114.91666666666647,61.6563904158403,0.05607754033574963,-0.027553019830848666,46.00722359887823,143.34999999999997,142.89539394369154,143.8046060563084,115.35940763393606,114.87593575311949
2020-07-10- 11:25:00,114.81,114.84333333333313,48.744057431244144,0.05361123021427261,-0.011320169821824409,34.89649522317377,143.1633333333333,142.82853654623588,143.49813012043072,115.31112540491797,114.84296787655975
2020-07-10- 11:30:00,114.69,114.78999999999981,29.93606107238498,0.04195011226374845,-0.0006661134047098363,32.916112889318036,143.02666666666664,142.97417328318164,143.07916005015164,115.26429164277043,114.76648393827988
